producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,producerSPM,consumerSPM
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,tmpfs-beegfs,1,0.2975507435186599,0.08343537134792657,0.21411537217073334
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-ssd,2,0.2979697927723839,0.09401064704037491,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-ssd,2,0.29930677061305144,0.09534762488104243,0.203959145732009
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-ssd,30,0.29995705018516067,0.15757937941128689,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-tmpfs,1,0.3001503399932756,0.08343537134792657,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-tmpfs,12,0.3016119749106611,0.15308648788088008,0.14852548702978102
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-ssd,2,0.30231707306470806,0.09835792733269909,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-tmpfs,2,0.30253568086201943,0.07533283133212046,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,tmpfs-beegfs,5,0.30305647724523793,0.15308648788088008,0.14996998936435785
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-ssd,5,0.3030675590284926,0.10632987909090114,0.19673767993759145
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-ssd,5,0.3031716929655372,0.10643401302794575,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-ssd,6,0.30520356173377094,0.15308648788088008,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-ssd,1,0.30539321459697294,0.08343537134792657,0.22195784324904638
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-tmpfs,6,0.3054640005728981,0.1435941385845215,0.16186986198837658
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,tmpfs-beegfs,3,0.30559355578329284,0.1435941385845215,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-ssd,12,0.3060352210535277,0.15308648788088008,0.15294873317264762
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-tmpfs,12,0.30610486644106794,0.15757937941128689,0.14852548702978102
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-ssd,5,0.3066448128650019,0.10990713292741047,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,tmpfs-beegfs,2,0.3068745432311419,0.1435941385845215,0.1632804046466204
frequency,3.0,stage_out-frequency,3.5,beegfs,1,tmpfs-beegfs,5,0.30754936877564476,0.15757937941128689,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,tmpfs-beegfs,1,0.30812601921110827,0.09401064704037491,0.21411537217073334
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,tmpfs-beegfs,1,0.30946299705177577,0.09534762488104243,0.21411537217073334
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-ssd,30,0.30948836474649954,0.1671106939726258,0.14237767077387378
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-ssd,6,0.3096964532641777,0.15757937941128689,0.15211707385289086
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-ssd,2,0.3102890248229101,0.10632987909090114,0.203959145732009
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-ssd,2,0.31039315875995477,0.10643401302794575,0.203959145732009
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-ssd,12,0.31052811258393453,0.15757937941128689,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-tmpfs,2,0.3106382208778255,0.08343537134792657,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-tmpfs,1,0.310725615685724,0.09401064704037491,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-tmpfs,1,0.3120625935263915,0.09534762488104243,0.21671496864534906
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,tmpfs-beegfs,1,0.31247329950343244,0.09835792733269909,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-ssd,2,0.31386627865941946,0.10990713292741047,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-tmpfs,6,0.3149563498692567,0.15308648788088008,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-tmpfs,1,0.31507289597804816,0.09835792733269909,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,tmpfs-beegfs,3,0.31508590507965145,0.15308648788088008,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-tmpfs,12,0.3156361810024068,0.1671106939726258,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-ssd,1,0.3159684902894213,0.09401064704037491,0.22195784324904638
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,tmpfs-beegfs,2,0.3163668925275005,0.15308648788088008,0.1632804046466204
frequency,3.0,stage_out-frequency,3.5,ssd,2,tmpfs-beegfs,5,0.31708068333698364,0.1671106939726258,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-ssd,1,0.3173054681300888,0.09534762488104243,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-ssd,6,0.31922776782551665,0.1671106939726258,0.15211707385289086
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-tmpfs,6,0.31944924139966346,0.15757937941128689,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,beegfs,1,tmpfs-beegfs,3,0.3195787966100583,0.15757937941128689,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-ssd,12,0.3200594271452734,0.1671106939726258,0.15294873317264762
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-ssd,1,0.3203157705817455,0.09835792733269909,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,tmpfs-beegfs,1,0.3204452512616345,0.10632987909090114,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,ssd,1,tmpfs-beegfs,1,0.32054938519867915,0.10643401302794575,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,beegfs,1,tmpfs-beegfs,2,0.3209964799195114,0.15757937941128689,0.16341710050822456
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-tmpfs,2,0.32121349657027387,0.09401064704037491,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-tmpfs,2,0.32255047441094137,0.09534762488104243,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-tmpfs,1,0.3230448477362502,0.10632987909090114,0.21671496864534906
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-tmpfs,1,0.3231489816732948,0.10643401302794575,0.21671496864534906
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,tmpfs-beegfs,1,0.32402250509814384,0.10990713292741047,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-tmpfs,2,0.32556077686259804,0.09835792733269909,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-tmpfs,1,0.3266221015727595,0.10990713292741047,0.21671496864534906
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-ssd,1,0.3282877223399475,0.10632987909090114,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-ssd,1,0.32839185627699213,0.10643401302794575,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-tmpfs,6,0.3289805559610024,0.1671106939726258,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,ssd,2,tmpfs-beegfs,3,0.32911011117139716,0.1671106939726258,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,ssd,2,tmpfs-beegfs,2,0.33052779448085035,0.1671106939726258,0.16341710050822456
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-ssd,1,0.3318649761764568,0.10990713292741047,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-tmpfs,2,0.3335327286208001,0.10632987909090114,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-tmpfs,2,0.3336368625578447,0.10643401302794575,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-tmpfs,2,0.3371099824573094,0.10990713292741047,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-ssd,5,0.3403318185221129,0.1435941385845215,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-ssd,2,0.3475532843165305,0.1435941385845215,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-ssd,5,0.34982416781847153,0.15308648788088008,0.19673767993759145
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-ssd,5,0.35431705934887836,0.15757937941128689,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-ssd,2,0.3570456336128891,0.15308648788088008,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,tmpfs-beegfs,1,0.3577095107552548,0.1435941385845215,0.21411537217073334
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-tmpfs,1,0.36030910722987053,0.1435941385845215,0.21671496864534906
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-ssd,2,0.3615385251432959,0.15757937941128689,0.203959145732009
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-ssd,5,0.36384837391021724,0.1671106939726258,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-ssd,1,0.36555198183356785,0.1435941385845215,0.22195784324904638
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,tmpfs-beegfs,1,0.3672018600516134,0.15308648788088008,0.21411537217073334
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-tmpfs,1,0.36980145652622914,0.15308648788088008,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-tmpfs,2,0.3707969881144204,0.1435941385845215,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-ssd,2,0.3710698397046348,0.1671106939726258,0.203959145732009
frequency,3.0,stage_out-frequency,3.5,beegfs,1,tmpfs-beegfs,1,0.37169475158202026,0.15757937941128689,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-tmpfs,1,0.374294348056636,0.15757937941128689,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-ssd,1,0.37504433112992647,0.15308648788088008,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-ssd,1,0.3795372226603333,0.15757937941128689,0.22195784324904638
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-tmpfs,2,0.380289337410779,0.15308648788088008,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,ssd,2,tmpfs-beegfs,1,0.3812260661433592,0.1671106939726258,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-tmpfs,1,0.38382566261797485,0.1671106939726258,0.21671496864534906
frequency,3.0,stage_out-frequency,3.5,beegfs,1,beegfs-tmpfs,2,0.38478222894118586,0.15757937941128689,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-ssd,1,0.3890685372216722,0.1671106939726258,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,ssd,2,beegfs-tmpfs,2,0.39431354350252473,0.1671106939726258,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-ssd,30,0.4243400977660714,0.28196242699219765,0.14237767077387378
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-tmpfs,12,0.43048791402197867,0.28196242699219765,0.14852548702978102
frequency,3.0,stage_out-frequency,3.5,beegfs,2,tmpfs-beegfs,5,0.4319324163565555,0.28196242699219765,0.14996998936435785
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-ssd,6,0.4340795008450885,0.28196242699219765,0.15211707385289086
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-ssd,12,0.43491116016484527,0.28196242699219765,0.15294873317264762
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-ssd,30,0.4390292165599604,0.29665154578608666,0.14237767077387378
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-tmpfs,6,0.44383228898057425,0.28196242699219765,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,beegfs,2,tmpfs-beegfs,3,0.443961844190969,0.28196242699219765,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-tmpfs,12,0.4451770328158677,0.29665154578608666,0.14852548702978102
frequency,3.0,stage_out-frequency,3.5,beegfs,2,tmpfs-beegfs,2,0.4453795275004222,0.28196242699219765,0.16341710050822456
frequency,3.0,stage_out-frequency,3.5,ssd,5,tmpfs-beegfs,5,0.4466215351504445,0.29665154578608666,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,tmpfs-beegfs,4,0.44784864187126766,0.056760862692209556,0.3910877791790581
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-ssd,6,0.4487686196389775,0.29665154578608666,0.15211707385289086
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-ssd,12,0.4496002789587343,0.29665154578608666,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,tmpfs-beegfs,4,0.4504333493584976,0.059345570179439484,0.3910877791790581
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,tmpfs-beegfs,4,0.4530764788279195,0.061988699648861396,0.3910877791790581
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-tmpfs,6,0.45852140777446326,0.29665154578608666,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,ssd,5,tmpfs-beegfs,3,0.458650962984858,0.29665154578608666,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,ssd,5,tmpfs-beegfs,2,0.4600686462943112,0.29665154578608666,0.16341710050822456
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,tmpfs-beegfs,4,0.46642061051117856,0.07533283133212046,0.3910877791790581
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,tmpfs-beegfs,4,0.4745231505269847,0.08343537134792657,0.3910877791790581
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-ssd,5,0.4787001069297891,0.28196242699219765,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,tmpfs-beegfs,4,0.48509842621943305,0.09401064704037491,0.3910877791790581
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-ssd,2,0.48592157272420666,0.28196242699219765,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,tmpfs-beegfs,4,0.48643540406010055,0.09534762488104243,0.3910877791790581
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-ssd,5,0.4933892257236781,0.29665154578608666,0.19673767993759145
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,tmpfs-beegfs,4,0.496074242089418,0.09835792733269909,0.3977163147567189
frequency,3.0,stage_out-frequency,3.5,beegfs,2,tmpfs-beegfs,1,0.49607779916293104,0.28196242699219765,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-tmpfs,1,0.4986773956375467,0.28196242699219765,0.21671496864534906
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-ssd,2,0.5006106915180957,0.29665154578608666,0.203959145732009
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-ssd,1,0.503920270241244,0.28196242699219765,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,tmpfs-beegfs,4,0.5040461938476201,0.10632987909090114,0.3977163147567189
frequency,3.0,stage_out-frequency,3.5,ssd,1,tmpfs-beegfs,4,0.5041503277846646,0.10643401302794575,0.3977163147567189
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,tmpfs-beegfs,4,0.5076234476841294,0.10990713292741047,0.3977163147567189
frequency,3.0,stage_out-frequency,3.5,beegfs,2,beegfs-tmpfs,2,0.5091652765220966,0.28196242699219765,0.22720284952989894
frequency,3.0,stage_out-frequency,3.5,ssd,5,tmpfs-beegfs,1,0.51076691795682,0.29665154578608666,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-tmpfs,1,0.5133665144314357,0.29665154578608666,0.21671496864534906
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-ssd,1,0.5186093890351331,0.29665154578608666,0.22195784324904638
frequency,3.0,stage_out-frequency,3.5,ssd,5,beegfs-tmpfs,2,0.5238543953159855,0.29665154578608666,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,tmpfs-beegfs,4,0.5346819177635797,0.1435941385845215,0.3910877791790581
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,tmpfs-beegfs,4,0.5441742670599382,0.15308648788088008,0.3910877791790581
frequency,3.0,stage_out-frequency,3.5,beegfs,1,tmpfs-beegfs,4,0.5552956941680058,0.15757937941128689,0.3977163147567189
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-ssd,30,0.5640835027746178,0.4217058320007441,0.14237767077387378
frequency,3.0,stage_out-frequency,3.5,ssd,2,tmpfs-beegfs,4,0.5648270087293448,0.1671106939726258,0.3977163147567189
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-tmpfs,12,0.570231319030525,0.4217058320007441,0.14852548702978102
frequency,3.0,stage_out-frequency,3.5,beegfs,5,tmpfs-beegfs,5,0.5716758213651019,0.4217058320007441,0.14996998936435785
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-ssd,6,0.5738229058536349,0.4217058320007441,0.15211707385289086
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-ssd,12,0.5746545651733916,0.4217058320007441,0.15294873317264762
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-tmpfs,6,0.5835756939891207,0.4217058320007441,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,beegfs,5,tmpfs-beegfs,3,0.5837052491995154,0.4217058320007441,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,beegfs,5,tmpfs-beegfs,2,0.5851229325089686,0.4217058320007441,0.16341710050822456
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-ssd,5,0.6184435119383356,0.4217058320007441,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,ssd-beegfs,5,0.6210883350425058,0.056760862692209556,0.5643274723502962
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,ssd-beegfs,5,0.6236730425297358,0.059345570179439484,0.5643274723502962
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-ssd,2,0.6256649777327531,0.4217058320007441,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,ssd-beegfs,5,0.6263161719991577,0.061988699648861396,0.5643274723502962
frequency,3.0,stage_out-frequency,3.5,beegfs,5,tmpfs-beegfs,1,0.6358212041714775,0.4217058320007441,0.21411537217073337
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-tmpfs,1,0.6384208006460932,0.4217058320007441,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,ssd-beegfs,5,0.6396603036824167,0.07533283133212046,0.5643274723502962
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-ssd,1,0.6436636752497904,0.4217058320007441,0.22195784324904638
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,ssd-beegfs,5,0.6477628436982228,0.08343537134792657,0.5643274723502962
frequency,3.0,stage_out-frequency,3.5,beegfs,5,beegfs-tmpfs,2,0.6489086815306431,0.4217058320007441,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,ssd-beegfs,5,0.6583381193906711,0.09401064704037491,0.5643274723502962
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,ssd-beegfs,5,0.6596750972313387,0.09534762488104243,0.5643274723502962
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,ssd-beegfs,4,0.6622757147769154,0.056760862692209556,0.6055148520847058
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,ssd-beegfs,5,0.6626853996829953,0.09835792733269909,0.5643274723502962
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,ssd-beegfs,4,0.6648604222641453,0.059345570179439484,0.6055148520847058
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,ssd-beegfs,4,0.6675035517335672,0.061988699648861396,0.6055148520847058
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,ssd-beegfs,5,0.6706573514411973,0.10632987909090114,0.5643274723502962
frequency,3.0,stage_out-frequency,3.5,ssd,1,ssd-beegfs,5,0.670761485378242,0.10643401302794575,0.5643274723502962
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,ssd-beegfs,5,0.6742346052777067,0.10990713292741047,0.5643274723502962
frequency,3.0,stage_out-frequency,3.5,beegfs,2,tmpfs-beegfs,4,0.6796787417489165,0.28196242699219765,0.3977163147567189
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,ssd-beegfs,4,0.6808476834168262,0.07533283133212046,0.6055148520847058
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,ssd-beegfs,4,0.6889502234326323,0.08343537134792657,0.6055148520847058
frequency,3.0,stage_out-frequency,3.5,ssd,5,tmpfs-beegfs,4,0.6943678605428056,0.29665154578608666,0.3977163147567189
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,ssd-beegfs,3,0.6992316525964014,0.056760862692209556,0.6424707899041918
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,ssd-beegfs,4,0.6995254991250807,0.09401064704037491,0.6055148520847058
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,ssd-beegfs,4,0.7008624769657482,0.09534762488104243,0.6055148520847058
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,ssd-beegfs,3,0.7018163600836314,0.059345570179439484,0.6424707899041918
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,ssd-beegfs,3,0.7044594895530533,0.061988699648861396,0.6424707899041918
