,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-ssd_15p,estimated_ts_slope_beegfs-ssd_15p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_15p,estimated_ts_slope_beegfs-tmpfs_15p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_15p,estimated_ts_slope_ssd-ssd_15p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_15p,estimated_ts_slope_tmpfs-tmpfs_15p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_tmpfs_24p,estimated_ts_slope_tmpfs_24p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_beegfs-ssd_10p,estimated_ts_slope_beegfs-ssd_10p,estimated_trMiB_beegfs-tmpfs_10p,estimated_ts_slope_beegfs-tmpfs_10p,estimated_trMiB_ssd-ssd_10p,estimated_ts_slope_ssd-ssd_10p,estimated_trMiB_tmpfs-tmpfs_10p,estimated_ts_slope_tmpfs-tmpfs_10p,estimated_trMiB_tmpfs-beegfs_15p,estimated_ts_slope_tmpfs-beegfs_15p,estimated_trMiB_tmpfs-beegfs_9p,estimated_ts_slope_tmpfs-beegfs_9p,estimated_trMiB_ssd-beegfs_15p,estimated_ts_slope_ssd-beegfs_15p,estimated_trMiB_ssd-beegfs_9p,estimated_ts_slope_ssd-beegfs_9p
604,cp,0,4096.0,,60,60,,[4],4,15,,beegfs-tmpfs,60,stage_out-run_tracksingle,,"cloudid_20160801_131500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160801_161500.nc,cloudid_20160801_171500.nc,cloudid_20160801_181500.nc,cloudid_20160801_191500.nc,cloudid_20160801_201500.nc,cloudid_20160801_211500.nc,cloudid_20160801_221500.nc,cloudid_20160801_231500.nc,cloudid_20160802_001500.nc,cloudid_20160802_011500.nc,cloudid_20160802_021500.nc,cloudid_20160802_031500.nc,cloudid_20160802_041500.nc,cloudid_20160802_051500.nc,cloudid_20160802_061500.nc,cloudid_20160802_071500.nc,cloudid_20160802_081500.nc,cloudid_20160802_091500.nc,cloudid_20160802_101500.nc,cloudid_20160802_111500.nc,cloudid_20160802_121500.nc,cloudid_20160802_131500.nc,cloudid_20160802_141500.nc,cloudid_20160802_151500.nc,cloudid_20160802_161500.nc,cloudid_20160802_171500.nc,cloudid_20160802_181500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,cloudid_20160802_211500.nc,cloudid_20160802_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,track_20160801_011500.nc,track_20160801_011500.nc,track_20160801_021500.nc,track_20160801_031500.nc,track_20160801_041500.nc,track_20160801_051500.nc,track_20160801_061500.nc,track_20160801_071500.nc,track_20160801_081500.nc,track_20160801_091500.nc,track_20160801_101500.nc,track_20160801_111500.nc,track_20160801_121500.nc,track_20160801_131500.nc,track_20160801_141500.nc,track_20160801_151500.nc,track_20160801_161500.nc,track_20160801_171500.nc,track_20160801_181500.nc,track_20160801_191500.nc,track_20160801_201500.nc,track_20160801_211500.nc,track_20160801_221500.nc,track_20160801_231500.nc,track_20160802_001500.nc",2.5,run_tracksingle,292.91101455688477,,,,,3699.32696992871,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,cp,0,4096.0,,22,22,,[4],4,6,,beegfs-tmpfs,22,stage_out-run_tracksingle,,"track_20160802_011500.nc,track_20160802_021500.nc,track_20160802_031500.nc,track_20160802_041500.nc,track_20160802_051500.nc,track_20160802_061500.nc,track_20160802_071500.nc,track_20160802_081500.nc,track_20160802_091500.nc,track_20160802_101500.nc,track_20160802_111500.nc,track_20160802_121500.nc,track_20160802_131500.nc,track_20160802_141500.nc,track_20160802_151500.nc,track_20160802_161500.nc,track_20160802_171500.nc,track_20160802_181500.nc,track_20160802_191500.nc,track_20160802_201500.nc,track_20160802_211500.nc,track_20160802_221500.nc",2.5,run_tracksingle,110.88736343383789,,,,,,,,,,,,,,,,,,,,,,,,,3809.4122535606575,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_tracksingle,,"cloudid_20160801_191500.nc,cloudid_20160802_171500.nc,cloudid_20160802_181500.nc,track_20160802_181500.nc,cloudid_20160801_161500.nc,cloudid_20160801_201500.nc,cloudid_20160802_041500.nc,cloudid_20160802_051500.nc,cloudid_20160802_061500.nc,cloudid_20160802_081500.nc,track_20160802_061500.nc,cloudid_20160801_041500.nc,cloudid_20160801_151500.nc,cloudid_20160802_091500.nc,cloudid_20160802_171500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,track_20160802_201500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160802_051500.nc,track_20160801_151500.nc,cloudid_20160801_003000.nc,cloudid_20160801_011500.nc,cloudid_20160801_021500.nc,cloudid_20160802_111500.nc,cloudid_20160802_161500.nc,track_20160801_011500.nc,cloudid_20160801_031500.nc,cloudid_20160801_071500.nc,cloudid_20160801_101500.nc,cloudid_20160801_181500.nc,cloudid_20160802_021500.nc,cloudid_20160802_051500.nc,cloudid_20160802_061500.nc,cloudid_20160802_071500.nc,cloudid_20160802_081500.nc,cloudid_20160802_121500.nc,cloudid_20160802_131500.nc,cloudid_20160802_141500.nc,cloudid_20160802_151500.nc,cloudid_20160802_161500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,track_20160802_151500.nc,cloudid_20160801_161500.nc,cloudid_20160801_191500.nc,cloudid_20160801_201500.nc,cloudid_20160802_091500.nc,cloudid_20160802_201500.nc,track_20160801_201500.nc,cloudid_20160801_003000.nc,cloudid_20160801_011500.nc,cloudid_20160801_081500.nc,cloudid_20160801_091500.nc,cloudid_20160801_111500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160802_001500.nc,cloudid_20160802_181500.nc",2.5,run_tracksingle,59.99667167663574,,,,,,,,,101.03406931358808,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_tracksingle,,"cloudid_20160802_191500.nc,cloudid_20160802_221500.nc,track_20160801_091500.nc,cloudid_20160802_141500.nc,cloudid_20160802_201500.nc,cloudid_20160802_211500.nc,track_20160802_211500.nc,cloudid_20160801_221500.nc,cloudid_20160802_031500.nc,cloudid_20160802_041500.nc,track_20160802_041500.nc,cloudid_20160801_031500.nc,cloudid_20160801_161500.nc,cloudid_20160801_171500.nc,cloudid_20160802_171500.nc,track_20160801_171500.nc,cloudid_20160801_091500.nc,cloudid_20160801_211500.nc,cloudid_20160801_221500.nc,cloudid_20160802_151500.nc,cloudid_20160802_211500.nc,cloudid_20160802_221500.nc,track_20160802_221500.nc,cloudid_20160801_051500.nc,cloudid_20160801_131500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160802_181500.nc,track_20160801_141500.nc,cloudid_20160801_051500.nc,cloudid_20160801_061500.nc,cloudid_20160801_171500.nc,cloudid_20160801_231500.nc,cloudid_20160802_031500.nc,cloudid_20160802_041500.nc,cloudid_20160802_051500.nc,cloudid_20160802_061500.nc,cloudid_20160802_071500.nc,cloudid_20160802_211500.nc,track_20160802_051500.nc,cloudid_20160801_041500.nc,cloudid_20160801_121500.nc,cloudid_20160801_141500.nc,cloudid_20160801_171500.nc,cloudid_20160802_001500.nc,cloudid_20160802_061500.nc,cloudid_20160802_071500.nc,track_20160802_071500.nc,cloudid_20160801_051500.nc,cloudid_20160802_101500.nc,cloudid_20160802_111500.nc,cloudid_20160802_181500.nc,track_20160802_111500.nc,cloudid_20160802_041500.nc,cloudid_20160802_071500.nc,cloudid_20160802_081500.nc,track_20160802_081500.nc,cloudid_20160801_011500.nc,cloudid_20160801_171500.nc,cloudid_20160801_181500.nc",2.5,run_tracksingle,39.716989517211914,,,,,,,,,101.02228055181845,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_tracksingle,,"cloudid_20160802_081500.nc,cloudid_20160802_161500.nc,track_20160801_181500.nc,cloudid_20160801_181500.nc,cloudid_20160802_091500.nc,cloudid_20160802_101500.nc,cloudid_20160802_141500.nc,track_20160802_101500.nc,cloudid_20160801_171500.nc,cloudid_20160801_181500.nc,cloudid_20160801_191500.nc,cloudid_20160802_101500.nc,track_20160801_191500.nc,cloudid_20160801_121500.nc,cloudid_20160801_181500.nc,cloudid_20160802_081500.nc,cloudid_20160802_091500.nc,track_20160802_091500.nc,cloudid_20160801_211500.nc,cloudid_20160801_221500.nc,cloudid_20160802_071500.nc,track_20160801_221500.nc,cloudid_20160801_121500.nc,cloudid_20160801_131500.nc,cloudid_20160802_061500.nc,track_20160801_131500.nc,cloudid_20160801_051500.nc,cloudid_20160801_061500.nc,cloudid_20160801_171500.nc,cloudid_20160801_211500.nc,cloudid_20160802_031500.nc,track_20160801_061500.nc,cloudid_20160801_021500.nc,cloudid_20160801_031500.nc,cloudid_20160801_041500.nc,cloudid_20160801_081500.nc,cloudid_20160801_151500.nc,cloudid_20160802_071500.nc,cloudid_20160802_131500.nc,track_20160801_031500.nc,cloudid_20160801_011500.nc,cloudid_20160801_021500.nc,cloudid_20160801_031500.nc,cloudid_20160802_001500.nc,track_20160801_021500.nc,cloudid_20160801_011500.nc,cloudid_20160801_101500.nc,cloudid_20160801_111500.nc,cloudid_20160801_131500.nc,track_20160801_111500.nc,cloudid_20160801_181500.nc,cloudid_20160801_201500.nc,cloudid_20160802_001500.nc,cloudid_20160802_011500.nc,cloudid_20160802_021500.nc,cloudid_20160802_081500.nc,track_20160802_011500.nc,cloudid_20160801_031500.nc,cloudid_20160801_041500.nc,cloudid_20160801_061500.nc",2.5,run_tracksingle,36.51399612426758,,,,,,,,,101.02041862293011,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_tracksingle,,"cloudid_20160801_071500.nc,cloudid_20160802_181500.nc,track_20160801_041500.nc,cloudid_20160801_101500.nc,cloudid_20160801_201500.nc,cloudid_20160801_211500.nc,track_20160801_211500.nc,cloudid_20160801_061500.nc,cloudid_20160801_111500.nc,cloudid_20160801_121500.nc,cloudid_20160801_171500.nc,cloudid_20160801_191500.nc,track_20160801_121500.nc,cloudid_20160801_003000.nc,cloudid_20160801_011500.nc,cloudid_20160801_021500.nc,cloudid_20160801_031500.nc,cloudid_20160801_041500.nc,cloudid_20160801_061500.nc,cloudid_20160801_071500.nc,cloudid_20160801_081500.nc,cloudid_20160801_091500.nc,cloudid_20160801_101500.nc,cloudid_20160801_111500.nc,cloudid_20160801_121500.nc,cloudid_20160801_131500.nc,cloudid_20160801_141500.nc,cloudid_20160801_161500.nc,cloudid_20160801_171500.nc,cloudid_20160801_211500.nc,cloudid_20160801_221500.nc,cloudid_20160801_231500.nc,cloudid_20160802_011500.nc,cloudid_20160802_021500.nc,cloudid_20160802_031500.nc,cloudid_20160802_051500.nc,cloudid_20160802_091500.nc,cloudid_20160802_111500.nc,cloudid_20160802_121500.nc,cloudid_20160802_131500.nc,cloudid_20160802_181500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,cloudid_20160802_211500.nc,track_20160802_021500.nc,cloudid_20160801_071500.nc,cloudid_20160801_081500.nc,cloudid_20160801_101500.nc,cloudid_20160802_031500.nc,track_20160801_081500.nc,cloudid_20160801_031500.nc,cloudid_20160801_201500.nc,cloudid_20160802_151500.nc,cloudid_20160802_161500.nc,track_20160802_161500.nc,cloudid_20160801_041500.nc,cloudid_20160801_051500.nc,cloudid_20160801_111500.nc,cloudid_20160802_011500.nc,cloudid_20160802_051500.nc",2.5,run_tracksingle,104.96479415893555,,,,,,,,,101.06020968792942,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_tracksingle,,"cloudid_20160802_101500.nc,cloudid_20160802_121500.nc,cloudid_20160802_221500.nc,track_20160801_051500.nc,cloudid_20160801_091500.nc,cloudid_20160801_101500.nc,cloudid_20160801_131500.nc,cloudid_20160801_201500.nc,cloudid_20160802_031500.nc,cloudid_20160802_121500.nc,track_20160801_101500.nc,cloudid_20160801_051500.nc,cloudid_20160801_191500.nc,cloudid_20160802_061500.nc,cloudid_20160802_121500.nc,cloudid_20160802_131500.nc,cloudid_20160802_191500.nc,track_20160802_131500.nc,cloudid_20160802_011500.nc,cloudid_20160802_061500.nc,cloudid_20160802_181500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,track_20160802_191500.nc,cloudid_20160802_131500.nc,cloudid_20160802_141500.nc,cloudid_20160802_151500.nc,track_20160802_141500.nc,cloudid_20160801_221500.nc,cloudid_20160801_231500.nc,cloudid_20160802_211500.nc,track_20160801_231500.nc,cloudid_20160801_003000.nc,cloudid_20160801_061500.nc,cloudid_20160801_071500.nc,cloudid_20160801_121500.nc,cloudid_20160801_161500.nc,cloudid_20160801_181500.nc,cloudid_20160801_201500.nc,cloudid_20160801_231500.nc,cloudid_20160802_001500.nc,cloudid_20160802_101500.nc,track_20160801_071500.nc,cloudid_20160801_071500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160801_161500.nc,cloudid_20160802_041500.nc,cloudid_20160802_101500.nc,track_20160801_161500.nc,cloudid_20160801_081500.nc,cloudid_20160802_101500.nc,cloudid_20160802_161500.nc,cloudid_20160802_171500.nc,track_20160802_171500.nc,cloudid_20160801_231500.nc,cloudid_20160802_021500.nc,cloudid_20160802_031500.nc,cloudid_20160802_041500.nc,track_20160802_031500.nc",2.5,run_tracksingle,42.05725860595703,,,,,,,,,101.02364097130369,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_tracksingle,,"cloudid_20160801_051500.nc,cloudid_20160801_061500.nc,cloudid_20160801_071500.nc,cloudid_20160801_081500.nc,cloudid_20160801_091500.nc,cloudid_20160801_101500.nc,cloudid_20160801_111500.nc,cloudid_20160801_121500.nc,cloudid_20160801_131500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160801_161500.nc,cloudid_20160801_181500.nc,cloudid_20160801_191500.nc,cloudid_20160801_201500.nc,cloudid_20160801_211500.nc,cloudid_20160801_221500.nc,cloudid_20160801_231500.nc,cloudid_20160802_001500.nc,cloudid_20160802_011500.nc,cloudid_20160802_021500.nc,cloudid_20160802_031500.nc,cloudid_20160802_041500.nc,cloudid_20160802_051500.nc,cloudid_20160802_071500.nc,cloudid_20160802_081500.nc,cloudid_20160802_091500.nc,cloudid_20160802_101500.nc,cloudid_20160802_111500.nc,cloudid_20160802_121500.nc,cloudid_20160802_131500.nc,cloudid_20160802_141500.nc,cloudid_20160802_161500.nc,cloudid_20160802_171500.nc,cloudid_20160802_181500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,cloudid_20160802_211500.nc,cloudid_20160802_221500.nc,track_20160802_001500.nc,cloudid_20160801_021500.nc,cloudid_20160801_161500.nc,cloudid_20160801_211500.nc,cloudid_20160802_071500.nc,cloudid_20160802_111500.nc,cloudid_20160802_121500.nc,track_20160802_121500.nc,cloudid_20160801_003000.nc,cloudid_20160801_011500.nc,cloudid_20160801_021500.nc,cloudid_20160801_031500.nc,cloudid_20160801_041500.nc,cloudid_20160801_051500.nc,cloudid_20160801_061500.nc,cloudid_20160801_071500.nc,cloudid_20160801_081500.nc,cloudid_20160801_091500.nc,cloudid_20160801_101500.nc,cloudid_20160801_111500.nc,cloudid_20160801_121500.nc",2.5,run_tracksingle,157.80877113342285,,,,,,,,,101.09092836737487,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_tracksingle,,"cloudid_20160801_131500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160801_161500.nc,cloudid_20160801_171500.nc,cloudid_20160801_181500.nc,cloudid_20160801_191500.nc,cloudid_20160801_201500.nc,cloudid_20160801_211500.nc,cloudid_20160801_221500.nc,cloudid_20160801_231500.nc,cloudid_20160802_001500.nc,cloudid_20160802_011500.nc,cloudid_20160802_021500.nc,cloudid_20160802_031500.nc,cloudid_20160802_041500.nc,cloudid_20160802_051500.nc,cloudid_20160802_061500.nc,cloudid_20160802_071500.nc,cloudid_20160802_081500.nc,cloudid_20160802_091500.nc,cloudid_20160802_101500.nc,cloudid_20160802_111500.nc,cloudid_20160802_121500.nc,cloudid_20160802_131500.nc,cloudid_20160802_141500.nc,cloudid_20160802_151500.nc,cloudid_20160802_161500.nc,cloudid_20160802_171500.nc,cloudid_20160802_181500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,cloudid_20160802_211500.nc,cloudid_20160802_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,track_20160801_011500.nc,track_20160801_011500.nc,track_20160801_021500.nc,track_20160801_031500.nc,track_20160801_041500.nc,track_20160801_051500.nc,track_20160801_061500.nc,track_20160801_071500.nc,track_20160801_081500.nc,track_20160801_091500.nc,track_20160801_101500.nc,track_20160801_111500.nc,track_20160801_121500.nc,track_20160801_131500.nc,track_20160801_141500.nc,track_20160801_151500.nc,track_20160801_161500.nc,track_20160801_171500.nc,track_20160801_181500.nc,track_20160801_191500.nc,track_20160801_201500.nc,track_20160801_211500.nc,track_20160801_221500.nc,track_20160801_231500.nc,track_20160802_001500.nc",2.5,run_tracksingle,292.91101455688477,,,,,,,,,101.16946451748508,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,scp,0,4096.0,,22,22,,[4],4,6,,ssd-ssd,22,stage_out-run_tracksingle,,"track_20160802_011500.nc,track_20160802_021500.nc,track_20160802_031500.nc,track_20160802_041500.nc,track_20160802_051500.nc,track_20160802_061500.nc,track_20160802_071500.nc,track_20160802_081500.nc,track_20160802_091500.nc,track_20160802_101500.nc,track_20160802_111500.nc,track_20160802_121500.nc,track_20160802_131500.nc,track_20160802_141500.nc,track_20160802_151500.nc,track_20160802_161500.nc,track_20160802_171500.nc,track_20160802_181500.nc,track_20160802_191500.nc,track_20160802_201500.nc,track_20160802_211500.nc,track_20160802_221500.nc",2.5,run_tracksingle,110.88736343383789,,,,,,,,,,,,,,,,,,,,,,,,,,,103.03801410508692,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,scp,0,4096.0,,60,60,,[4],4,15,,tmpfs-tmpfs,60,stage_out-run_tracksingle,,"cloudid_20160801_191500.nc,cloudid_20160802_171500.nc,cloudid_20160802_181500.nc,track_20160802_181500.nc,cloudid_20160801_161500.nc,cloudid_20160801_201500.nc,cloudid_20160802_041500.nc,cloudid_20160802_051500.nc,cloudid_20160802_061500.nc,cloudid_20160802_081500.nc,track_20160802_061500.nc,cloudid_20160801_041500.nc,cloudid_20160801_151500.nc,cloudid_20160802_091500.nc,cloudid_20160802_171500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,track_20160802_201500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160802_051500.nc,track_20160801_151500.nc,cloudid_20160801_003000.nc,cloudid_20160801_011500.nc,cloudid_20160801_021500.nc,cloudid_20160802_111500.nc,cloudid_20160802_161500.nc,track_20160801_011500.nc,cloudid_20160801_031500.nc,cloudid_20160801_071500.nc,cloudid_20160801_101500.nc,cloudid_20160801_181500.nc,cloudid_20160802_021500.nc,cloudid_20160802_051500.nc,cloudid_20160802_061500.nc,cloudid_20160802_071500.nc,cloudid_20160802_081500.nc,cloudid_20160802_121500.nc,cloudid_20160802_131500.nc,cloudid_20160802_141500.nc,cloudid_20160802_151500.nc,cloudid_20160802_161500.nc,cloudid_20160802_191500.nc,cloudid_20160802_201500.nc,track_20160802_151500.nc,cloudid_20160801_161500.nc,cloudid_20160801_191500.nc,cloudid_20160801_201500.nc,cloudid_20160802_091500.nc,cloudid_20160802_201500.nc,track_20160801_201500.nc,cloudid_20160801_003000.nc,cloudid_20160801_011500.nc,cloudid_20160801_081500.nc,cloudid_20160801_091500.nc,cloudid_20160801_111500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160802_001500.nc,cloudid_20160802_181500.nc",2.5,run_tracksingle,59.99667167663574,,,,,,,,,,,,,101.6720448394472,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,scp,0,4096.0,,60,60,,[4],4,15,,tmpfs-tmpfs,60,stage_out-run_tracksingle,,"cloudid_20160802_191500.nc,cloudid_20160802_221500.nc,track_20160801_091500.nc,cloudid_20160802_141500.nc,cloudid_20160802_201500.nc,cloudid_20160802_211500.nc,track_20160802_211500.nc,cloudid_20160801_221500.nc,cloudid_20160802_031500.nc,cloudid_20160802_041500.nc,track_20160802_041500.nc,cloudid_20160801_031500.nc,cloudid_20160801_161500.nc,cloudid_20160801_171500.nc,cloudid_20160802_171500.nc,track_20160801_171500.nc,cloudid_20160801_091500.nc,cloudid_20160801_211500.nc,cloudid_20160801_221500.nc,cloudid_20160802_151500.nc,cloudid_20160802_211500.nc,cloudid_20160802_221500.nc,track_20160802_221500.nc,cloudid_20160801_051500.nc,cloudid_20160801_131500.nc,cloudid_20160801_141500.nc,cloudid_20160801_151500.nc,cloudid_20160802_181500.nc,track_20160801_141500.nc,cloudid_20160801_051500.nc,cloudid_20160801_061500.nc,cloudid_20160801_171500.nc,cloudid_20160801_231500.nc,cloudid_20160802_031500.nc,cloudid_20160802_041500.nc,cloudid_20160802_051500.nc,cloudid_20160802_061500.nc,cloudid_20160802_071500.nc,cloudid_20160802_211500.nc,track_20160802_051500.nc,cloudid_20160801_041500.nc,cloudid_20160801_121500.nc,cloudid_20160801_141500.nc,cloudid_20160801_171500.nc,cloudid_20160802_001500.nc,cloudid_20160802_061500.nc,cloudid_20160802_071500.nc,track_20160802_071500.nc,cloudid_20160801_051500.nc,cloudid_20160802_101500.nc,cloudid_20160802_111500.nc,cloudid_20160802_181500.nc,track_20160802_111500.nc,cloudid_20160802_041500.nc,cloudid_20160802_071500.nc,cloudid_20160802_081500.nc,track_20160802_081500.nc,cloudid_20160801_011500.nc,cloudid_20160801_171500.nc,cloudid_20160801_181500.nc",2.5,run_tracksingle,39.716989517211914,,,,,,,,,,,,,101.66187343514146,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,scp,0,4096.0,,60,60,,[4],4,15,,tmpfs-tmpfs,60,stage_out-run_tracksingle,,"cloudid_20160802_081500.nc,cloudid_20160802_161500.nc,track_20160801_181500.nc,cloudid_20160801_181500.nc,cloudid_20160802_091500.nc,cloudid_20160802_101500.nc,cloudid_20160802_141500.nc,track_20160802_101500.nc,cloudid_20160801_171500.nc,cloudid_20160801_181500.nc,cloudid_20160801_191500.nc,cloudid_20160802_101500.nc,track_20160801_191500.nc,cloudid_20160801_121500.nc,cloudid_20160801_181500.nc,cloudid_20160802_081500.nc,cloudid_20160802_091500.nc,track_20160802_091500.nc,cloudid_20160801_211500.nc,cloudid_20160801_221500.nc,cloudid_20160802_071500.nc,track_20160801_221500.nc,cloudid_20160801_121500.nc,cloudid_20160801_131500.nc,cloudid_20160802_061500.nc,track_20160801_131500.nc,cloudid_20160801_051500.nc,cloudid_20160801_061500.nc,cloudid_20160801_171500.nc,cloudid_20160801_211500.nc,cloudid_20160802_031500.nc,track_20160801_061500.nc,cloudid_20160801_021500.nc,cloudid_20160801_031500.nc,cloudid_20160801_041500.nc,cloudid_20160801_081500.nc,cloudid_20160801_151500.nc,cloudid_20160802_071500.nc,cloudid_20160802_131500.nc,track_20160801_031500.nc,cloudid_20160801_011500.nc,cloudid_20160801_021500.nc,cloudid_20160801_031500.nc,cloudid_20160802_001500.nc,track_20160801_021500.nc,cloudid_20160801_011500.nc,cloudid_20160801_101500.nc,cloudid_20160801_111500.nc,cloudid_20160801_131500.nc,track_20160801_111500.nc,cloudid_20160801_181500.nc,cloudid_20160801_201500.nc,cloudid_20160802_001500.nc,cloudid_20160802_011500.nc,cloudid_20160802_021500.nc,cloudid_20160802_081500.nc,track_20160802_011500.nc,cloudid_20160801_031500.nc,cloudid_20160801_041500.nc,cloudid_20160801_061500.nc",2.5,run_tracksingle,36.51399612426758,,,,,,,,,,,,,101.66026695331733,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
