,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-tmpfs_16p,estimated_ts_slope_beegfs-tmpfs_16p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_16p,estimated_ts_slope_beegfs-ssd_16p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_ssd_3p,estimated_ts_slope_ssd_3p,estimated_trMiB_ssd_6p,estimated_ts_slope_ssd_6p,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_ssd_13p,estimated_ts_slope_ssd_13p,estimated_trMiB_ssd_16p,estimated_ts_slope_ssd_16p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_ssd_34p,estimated_ts_slope_ssd_34p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_beegfs_3p,estimated_ts_slope_beegfs_3p,estimated_trMiB_beegfs_6p,estimated_ts_slope_beegfs_6p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p,estimated_trMiB_beegfs_13p,estimated_ts_slope_beegfs_13p,estimated_trMiB_beegfs_16p,estimated_ts_slope_beegfs_16p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_beegfs_34p,estimated_ts_slope_beegfs_34p,estimated_trMiB_beegfs-ssd_13p,estimated_ts_slope_beegfs-ssd_13p,estimated_trMiB_beegfs-ssd_7p,estimated_ts_slope_beegfs-ssd_7p,estimated_trMiB_beegfs-tmpfs_13p,estimated_ts_slope_beegfs-tmpfs_13p,estimated_trMiB_beegfs-tmpfs_7p,estimated_ts_slope_beegfs-tmpfs_7p,estimated_trMiB_ssd-ssd_13p,estimated_ts_slope_ssd-ssd_13p,estimated_trMiB_ssd-ssd_7p,estimated_ts_slope_ssd-ssd_7p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_13p,estimated_ts_slope_tmpfs-tmpfs_13p,estimated_trMiB_tmpfs-tmpfs_7p,estimated_ts_slope_tmpfs-tmpfs_7p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_34p,estimated_ts_slope_beegfs-ssd_34p,estimated_trMiB_beegfs-ssd_17p,estimated_ts_slope_beegfs-ssd_17p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_34p,estimated_ts_slope_beegfs-tmpfs_34p,estimated_trMiB_beegfs-tmpfs_17p,estimated_ts_slope_beegfs-tmpfs_17p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_34p,estimated_ts_slope_ssd-ssd_34p,estimated_trMiB_ssd-ssd_17p,estimated_ts_slope_ssd-ssd_17p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_34p,estimated_ts_slope_tmpfs-tmpfs_34p,estimated_trMiB_tmpfs-tmpfs_17p,estimated_ts_slope_tmpfs-tmpfs_17p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_beegfs-ssd_24p,estimated_ts_slope_beegfs-ssd_24p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_24p,estimated_ts_slope_beegfs-tmpfs_24p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_24p,estimated_ts_slope_ssd-ssd_24p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_24p,estimated_ts_slope_tmpfs-tmpfs_24p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_tmpfs-beegfs_13p,estimated_ts_slope_tmpfs-beegfs_13p,estimated_trMiB_tmpfs-beegfs_7p,estimated_ts_slope_tmpfs-beegfs_7p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_ssd-beegfs_13p,estimated_ts_slope_ssd-beegfs_13p,estimated_trMiB_ssd-beegfs_7p,estimated_ts_slope_ssd-beegfs_7p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p
250,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,4450.3963623046875,,,,,,,,,,,,,1190.184545591971,0.6104690937843785,,,,,,,,,,,,,,,2502.666356029238,0.6104690937843785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1.0,openmm,554.7116622924805,,,,,,,,,,,,,2465.888618064254,0.09713505240147047,,,,,,,,,,,,,,,891.0576344597694,0.09713505240147047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1.0,openmm,554.7116622924805,,,,,,,,,,,,,2465.888618064254,0.09713505240147047,,,,,,,,,,,,,,,891.0576344597694,0.09713505240147047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1.0,openmm,554.7116622924805,,,,,,,,,,,,,2465.888618064254,0.09713505240147047,,,,,,,,,,,,,,,891.0576344597694,0.09713505240147047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,cp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,beegfs-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4119.8721875,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,cp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,beegfs-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441.889415064103,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,cp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,beegfs-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687,,,,,,,,,,,3462.15875,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,cp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,beegfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.7837869726793,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,cp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,beegfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.8366666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,cp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,beegfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687,,,,,2608.1544947829757,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,scp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,ssd-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.29579075751818,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,scp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,ssd-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.28470891153341,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
